SEASON,SITE,TRAN,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,25,30,32,36,40,45,50,60,80
SUMMER-2,PARADISE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARADISE,3,0.8,0.8,0,0,0,0,0,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARADISE,4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,3,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0
WINTER,ARROW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
WINTER,ARROW,2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.6,0,0
WINTER,ARROW,3,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.8,0,0,2.4,0,0,0,0,0,0,0
WINTER,ARROW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
WINTER,BEYOND,1,0,0,0,0.8,0,0,0,2,0,0,0,0,0,0,0,0,0.8,0,0,4.4,0,0,0,0
WINTER,BEYOND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0
WINTER,BEYOND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,BEYOND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,3,0,0,0,1.6,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
WINTER,INDIANS,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
WINTER,INDIANS,4,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
WINTER,ISTHMUS,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,ISTHMUS,2,0,0,0,2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,ISTHMUS,3,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,ISTHMUS,4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARADISE,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARADISE,2,0,0,0,0.4,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARADISE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.6,0,0,0,0,0,0,0
WINTER,PARADISE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,1,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
WINTER,PARSONS,2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0
WINTER,PARSONS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0
WINTER,PARSONS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
